word_0,hits_0,word_1,hits_1,word_2,hits_2,word_3,hits_3,word_4,hits_4
salet,BBBBY,north,YYYYB,intro,GGGGG,     ,     ,     ,     
salet,BBBBY,north,YYYYY,thorn,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBBBB,bicep,BBGGB,emcee,GGGGG,     ,     
salet,BBBGB,rownd,BBBBB,bicep,BBYGB,cheek,GGGGG,     ,     
salet,BBBGB,rownd,BBBBB,bicep,BYYGB,chief,GGGGG,     ,     
salet,BBBGB,rownd,BBBBB,bicep,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBBBG,embed,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBBBY,dicey,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBBYB,vixen,BBBGG,hymen,BBBGG,queen,GGGGG
salet,BBBGB,rownd,BBBYB,vixen,BBBGG,hymen,GGGGG,     ,     
salet,BBBGB,rownd,BBBYB,vixen,BGBGY,piney,GGGGG,     ,     
salet,BBBGB,rownd,BBBYB,vixen,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBBYB,vixen,YGBGG,given,GGGGG,     ,     
salet,BBBGB,rownd,BBBYG,kneed,BGBGG,unfed,GGGGG,     ,     
salet,BBBGB,rownd,BBBYG,kneed,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBBYY,index,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBGYG,unwed,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BBYYY,widen,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BGBBB,covey,BGBGG,gooey,GGGGG,     ,     
salet,BBBGB,rownd,BGBBB,covey,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BGBBY,dopey,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BGBBY,dopey,YGBGB,modem,GGGGG,     ,     
salet,BBBGB,rownd,BGBYB,money,BGGGG,boney,BGGGG,honey,GGGGG
salet,BBBGB,rownd,BGBYB,money,BGGGG,boney,GGGGG,     ,     
salet,BBBGB,rownd,BGBYB,money,BGYGB,coven,GGGGG,     ,     
salet,BBBGB,rownd,BGBYB,money,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BGBYY,dozen,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BGYYB,woven,GGBGG,woken,GGBGG,women,GGGGG
salet,BBBGB,rownd,BGYYB,woven,GGBGG,woken,GGGGG,     ,     
salet,BBBGB,rownd,BGYYB,woven,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,BYBBY,video,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GBBBB,riper,GBBGG,refer,GGGGG,     ,     
salet,BBBGB,rownd,GBBBB,riper,GBGGB,rupee,GGGGG,     ,     
salet,BBBGB,rownd,GBBBB,riper,GGBGG,river,GGGGG,     ,     
salet,BBBGB,rownd,GBBBB,riper,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GBBBY,rider,GBGGG,ruder,GGGGG,     ,     
salet,BBBGB,rownd,GBBBY,rider,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GBBYB,ripen,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GBYYB,renew,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GGBBB,roger,GGBGG,rover,GGGGG,     ,     
salet,BBBGB,rownd,GGBBB,roger,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GGBBY,rodeo,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,GGGBB,rower,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBBBB,fever,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBBBB,fever,GYBGG,freer,GGGGG
salet,BBBGB,rownd,YBBBB,pubic,BBBBY,cheer,GBGGY,creek,GGGGG
salet,BBBGB,rownd,YBBBB,pubic,BBBBY,cheer,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBBYB,fixer,BGBGG,giver,GGGGG
salet,BBBGB,rownd,YBBBB,pubic,BBBYB,fixer,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBBYB,fixer,YYBGY,grief,GGGGG
salet,BBBGB,rownd,YBBBB,pubic,BBBYY,crier,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBGBB,ember,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBGBY,cyber,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBGYB,fiber,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BBYYB,brief,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BGBBB,queer,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,BGYBB,buyer,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,GBBYB,piper,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,GGBBB,puree,GGGGB,purer,GGGGG
salet,BBBGB,rownd,YBBBB,pubic,GGBBB,puree,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,YBBBB,hyper,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,YBBBY,creep,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,YBBYB,viper,GGGGG,     ,     
salet,BBBGB,rownd,YBBBB,pubic,YYBBB,upper,GGGGG,     ,     
salet,BBBGB,rownd,YBBBG,bicep,BBBGB,freed,BGGGG,greed,GGGGG
salet,BBBGB,rownd,YBBBG,bicep,BBBGB,freed,GGGGG,     ,     
salet,BBBGB,rownd,YBBBG,bicep,BBYGB,creed,GGGGG,     ,     
salet,BBBGB,rownd,YBBBG,bicep,BYBGB,dried,BGGGG,fried,GGGGG
salet,BBBGB,rownd,YBBBG,bicep,BYBGB,dried,GGGGG,     ,     
salet,BBBGB,rownd,YBBBG,bicep,BYBGY,pried,GGGGG,     ,     
salet,BBBGB,rownd,YBBBG,bicep,BYYGB,cried,GGGGG,     ,     
salet,BBBGB,rownd,YBBBG,bicep,GBBGB,breed,GGGGG,     ,     
salet,BBBGB,rownd,YBBBY,drier,GBBGG,defer,GGGGG,     ,     
salet,BBBGB,rownd,YBBBY,drier,GBYGG,diver,GGGGG,     ,     
salet,BBBGB,rownd,YBBBY,drier,GGBGG,dryer,GGGGG,     ,     
salet,BBBGB,rownd,YBBBY,drier,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YBBBY,drier,YBBGG,udder,GGGGG,     ,     
salet,BBBGB,rownd,YBBBY,drier,YBYGG,cider,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,BBYGG,never,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,BBYGY,green,BGGGG,preen,GGGGG
salet,BBBGB,rownd,YBBYB,miner,BBYGY,green,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,BGGGG,finer,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,BGYGG,nicer,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,BYGGG,inner,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,BYYGG,infer,GGGGG,     ,     
salet,BBBGB,rownd,YBBYB,miner,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YBBYY,diner,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YBBYY,diner,YBYGG,under,GGGGG,     ,     
salet,BBBGB,rownd,YBGBB,fewer,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YBGYB,newer,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YBYBY,wider,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YGBBB,chevy,BBYBB,joker,BGBGG,boxer,GGGGG
salet,BBBGB,rownd,YGBBB,chevy,BBYBB,joker,BGGGG,poker,GGGGG
salet,BBBGB,rownd,YGBBB,chevy,BBYBB,joker,GGGGG,     ,     
salet,BBBGB,rownd,YGBBB,chevy,BBYBY,foyer,GGGGG,     ,     
salet,BBBGB,rownd,YGBBB,chevy,BBYYB,mover,GGGGG,     ,     
salet,BBBGB,rownd,YGBBB,chevy,BYYBB,homer,GGGGG,     ,     
salet,BBBGB,rownd,YGBBB,chevy,BYYYB,hover,GGGGG,     ,     
salet,BBBGB,rownd,YGBBB,chevy,GBYBB,corer,GGGGG,     ,     
salet,BBBGB,rownd,YGBBB,chevy,GBYYB,cover,GGGGG,     ,     
salet,BBBGB,rownd,YGBYB,goner,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YGGBB,power,BGGGG,cower,BGGGG,mower,GGGGG
salet,BBBGB,rownd,YGGBB,power,BGGGG,cower,GGGGG,     ,     
salet,BBBGB,rownd,YGGBB,power,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YGYBB,wooer,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YYBBB,offer,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YYBBY,odder,GBGGG,order,GGGGG,     ,     
salet,BBBGB,rownd,YYBBY,odder,GGGGG,     ,     ,     ,     
salet,BBBGB,rownd,YYYYB,owner,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BGBBY,beget,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BGBYY,tenet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BGGBY,beret,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BYBBB,duvet,BGBGG,quiet,GGGGG,     ,     
salet,BBBGG,cerne,BYBBB,duvet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BYBBY,tweet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BYBYB,unmet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BYGBY,egret,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BYYBB,rivet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,BYYBY,greet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,GYBBB,comet,GGBGG,covet,GGGGG,     ,     
salet,BBBGG,cerne,GYBBB,comet,GGGGG,     ,     ,     ,     
salet,BBBGG,cerne,YYBBB,octet,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBBBB,tepee,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBBBB,tepee,GYBGB,tweed,GGGGG,     ,     
salet,BBBGY,mohur,BBBBG,deter,BBGGG,inter,GGGGG,     ,     
salet,BBBGY,mohur,BBBBG,deter,BBYGG,tiger,GGGGG,     ,     
salet,BBBGY,mohur,BBBBG,deter,BYGGG,enter,GGGGG,     ,     
salet,BBBGY,mohur,BBBBG,deter,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBBBY,tried,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBBYG,truer,GBYGG,tuber,GGGGG,     ,     
salet,BBBGY,mohur,BBBYG,truer,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBBYG,truer,YBYGG,utter,GGGGG,     ,     
salet,BBBGY,mohur,BBGBG,ether,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBYBB,thief,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BBYBY,three,GGGGB,threw,GGGGG,     ,     
salet,BBBGY,mohur,BBYBY,three,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BGBBB,token,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BGBBG,tower,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BGBBG,tower,YGBGG,voter,GGGGG,     ,     
salet,BBBGY,mohur,BYBBB,often,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BYBBG,otter,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BYBYG,outer,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,BYGBG,other,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,GBBBG,meter,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,YBBBG,timer,GGGGG,     ,     ,     ,     
salet,BBBGY,mohur,YGBBB,totem,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBBG,queue,BBBBG,chime,BBYBG,pixie,GGGGG
salet,BBBYB,drone,BBBBG,queue,BBBBG,chime,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BBBGG,imbue,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BBGBG,piece,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BBYBG,femme,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BGBBG,juice,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,BGBGG,fugue,GGGGG,     ,     
salet,BBBYB,drone,BBBBG,queue,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBBG,queue,YBBGG,pique,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BBGGY,check,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BGBBG,weigh,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BGGBB,geeky,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,BYBBB,equip,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,GGGBB,beefy,GGGGG,     ,     
salet,BBBYB,drone,BBBBY,beech,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBGG,penne,BBBGG,whine,GGGGG,     ,     
salet,BBBYB,drone,BBBGG,penne,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBGY,eking,GBGGG,eying,GGGGG,     ,     
salet,BBBYB,drone,BBBGY,eking,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBBGY,eking,YBBGB,penny,GGGGG,     ,     
salet,BBBYB,drone,BBBGY,eking,YBGGG,being,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BBGBB,venue,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BBGGB,pence,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BBGGY,hence,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BGGBB,binge,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BGGBY,hinge,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BGGGB,mince,BGGGG,wince,GGGGG
salet,BBBYB,drone,BBBYG,finch,BGGGB,mince,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BGYGB,niece,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BGYYY,niche,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,BYGBB,genie,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,GBGGB,fence,GGGGG,     ,     
salet,BBBYB,drone,BBBYG,finch,YYYBB,knife,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BGYYG,feign,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BGYYY,neigh,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BYBBY,enemy,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,BYBYY,ennui,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,GGBBY,bench,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,GGGBG,begun,GGGGG,     ,     
salet,BBBYB,drone,BBBYY,begin,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGBG,evoke,BBGBG,biome,GBGBG,booze,GGGGG
salet,BBBYB,drone,BBGBG,evoke,BBGBG,biome,GGGGG,     ,     
salet,BBBYB,drone,BBGBG,evoke,BBGGG,choke,GGGGG,     ,     
salet,BBBYB,drone,BBGBG,evoke,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGBY,epoch,GGGBB,epoxy,GGGGG,     ,     
salet,BBBYB,drone,BBGBY,epoch,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGGG,ozone,BBGGG,phone,GGGGG,     ,     
salet,BBBYB,drone,BBGGG,ozone,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGGY,ebony,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBGYG,gnome,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYBG,coupe,BGBBG,movie,GGGGG,     ,     
salet,BBBYB,drone,BBYBG,coupe,BGGBG,gouge,GGGGG,     ,     
salet,BBBYB,drone,BBYBG,coupe,BGYBG,vogue,GGGGG,     ,     
salet,BBBYB,drone,BBYBG,coupe,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYBG,coupe,YGBBG,voice,GGGGG,     ,     
salet,BBBYB,drone,BBYBY,gecko,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYGG,opine,GBGGG,ovine,GGGGG,     ,     
salet,BBBYB,drone,BBYGG,opine,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYYG,ounce,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYYY,enjoy,GGBGG,envoy,GGGGG,     ,     
salet,BBBYB,drone,BBYYY,enjoy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BBYYY,enjoy,YYBGB,venom,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,BBBBY,bribe,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,BBBGY,gripe,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,BBBYY,prize,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,BBYBY,grime,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,BBYYY,prime,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,GBBGB,crepe,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,GBYBB,creme,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,GBYBY,crime,GGGGG,     ,     
salet,BBBYB,drone,BGBBG,campi,YBBYY,price,GGGGG,     ,     
salet,BBBYB,drone,BGBBY,wreck,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGBGG,brine,BGBGG,prune,GGGGG,     ,     
salet,BBBYB,drone,BGBGG,brine,BGGGG,urine,GGGGG,     ,     
salet,BBBYB,drone,BGBGG,brine,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGGBG,prove,BGGBG,broke,BGGBG,froze,GGGGG
salet,BBBYB,drone,BGGBG,prove,BGGBG,broke,GGGGG,     ,     
salet,BBBYB,drone,BGGBG,prove,BGGGG,grove,GGGGG,     ,     
salet,BBBYB,drone,BGGBG,prove,GGGBG,probe,GGGGG,     ,     
salet,BBBYB,drone,BGGBG,prove,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGGBG,prove,YGGBG,grope,GGGGG,     ,     
salet,BBBYB,drone,BGGGG,crone,BGGGG,prone,GGGGG,     ,     
salet,BBBYB,drone,BGGGG,crone,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BGYBY,error,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBBG,verge,BBGGG,purge,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BBYBG,rhyme,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BGGBG,eerie,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BGGGG,merge,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,BYYBG,where,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,GGGBG,verve,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBBG,verge,YBGBG,curve,GGGGG,     ,     
salet,BBBYB,drone,BYBBG,verge,YGYBG,revue,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,BBBGG,every,BBGGG,fiery,GGGGG
salet,BBBYB,drone,BYBBY,murry,BBBGG,every,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,BBGBB,perch,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,BBGBG,jerky,BGGGG,perky,GGGGG
salet,BBBYB,drone,BYBBY,murry,BBGBG,jerky,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,BBGGG,berry,BGGGG,ferry,GGGGG
salet,BBBYB,drone,BYBBY,murry,BBGGG,berry,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,BGBGG,query,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,BYYYB,recur,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,GBGBG,mercy,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,GBGGG,merry,GGGGG,     ,     
salet,BBBYB,drone,BYBBY,murry,YYYBB,femur,GGGGG,     ,     
salet,BBBYB,drone,BYBYG,genre,BGYYG,nerve,GGGGG,     ,     
salet,BBBYB,drone,BYBYG,genre,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYBYY,reign,GGBBG,rerun,GGGGG,     ,     
salet,BBBYB,drone,BYBYY,reign,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYGBG,chore,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYYBG,forge,BGGGG,gorge,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,BGYGG,rouge,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,BGYYG,rogue,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,BYYBG,ombre,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,GGGBG,force,GGGGG,     ,     
salet,BBBYB,drone,BYYBG,forge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYYGG,borne,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,BYYYY,heron,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBBG,deuce,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBBY,debug,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBYG,dunce,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBYY,deign,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBBYY,deign,GGYBY,denim,GGGGG,     ,     
salet,BBBYB,drone,GBGBG,diode,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBYBG,dodge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBYBY,decoy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GBYYY,demon,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GGBBG,drive,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GGGBG,drove,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GGGGG,     ,     ,     ,     ,     ,     
salet,BBBYB,drone,GYBBG,dirge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GYBBY,decry,GGBYB,demur,GGGGG,     ,     
salet,BBBYB,drone,GYBBY,decry,GGBYG,derby,GGGGG,     ,     
salet,BBBYB,drone,GYBBY,decry,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,GYYBY,decor,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBBG,whiff,BBBBB,budge,BGGGG,judge,GGGGG
salet,BBBYB,drone,YBBBG,whiff,BBBBB,budge,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,whiff,BBBYB,fudge,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,whiff,BBGBB,guide,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,whiff,BBYBB,midge,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,whiff,BGGBB,chide,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,whiff,BYBBB,hedge,GGGGG,     ,     
salet,BBBYB,drone,YBBBG,whiff,GBBBB,wedge,GGGGG,     ,     
salet,BBBYB,drone,YBBBY,edify,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBBY,edify,YYBBG,weedy,GGGGG,     ,     
salet,BBBYB,drone,YBBBY,edify,YYYBB,medic,GGGGG,     ,     
salet,BBBYB,drone,YBBGY,fiend,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBYG,nudge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBBYG,nudge,YYGBG,undue,GGGGG,     ,     
salet,BBBYB,drone,YBBYY,needy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBYBG,oxide,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YBYYY,endow,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YGBBG,pride,BGBGG,crude,GGGGG,     ,     
salet,BBBYB,drone,YGBBG,pride,BGGGG,bride,GGGGG,     ,     
salet,BBBYB,drone,YGBBG,pride,GGBGG,prude,GGGGG,     ,     
salet,BBBYB,drone,YGBBG,pride,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YGGBG,erode,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YGYBY,credo,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYBBG,ridge,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYBBY,reedy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYBBY,reedy,YGBYB,weird,GGGGG,     ,     
salet,BBBYB,drone,YYBYY,nerdy,GGGGG,     ,     ,     ,     
salet,BBBYB,drone,YYYBG,horde,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBBBB,event,BBGBG,theft,GGGGG,     ,     
salet,BBBYG,curio,BBBBB,event,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBBBY,depot,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBBGB,befit,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBBGB,befit,YGBGG,debit,GGGGG,     ,     
salet,BBBYG,curio,BBBYB,eight,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBBYB,eight,YYBBG,inept,GGGGG,     ,     
salet,BBBYG,curio,BBGGB,merit,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBYBB,exert,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBYBY,overt,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBYGB,refit,GGBGG,remit,GGGGG,     ,     
salet,BBBYG,curio,BBYGB,refit,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BBYYB,inert,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BYBBB,debut,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BYYBB,erupt,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,BYYBB,erupt,YYYBG,rebut,GGGGG,     ,     
salet,BBBYG,curio,GBYBB,crept,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,YBBBB,eject,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,YBBYB,edict,GBGGG,evict,GGGGG,     ,     
salet,BBBYG,curio,YBBYB,edict,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,YBYBB,erect,GGGGG,     ,     ,     ,     
salet,BBBYG,curio,YYYBB,recut,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBBGG,chute,BBYGG,quote,GGGGG,     ,     
salet,BBBYY,trite,BBBGG,chute,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBBGY,depth,BGBGY,hefty,GGGGG,     ,     
salet,BBBYY,trite,BBBGY,depth,BYGGB,empty,GGGGG,     ,     
salet,BBBYY,trite,BBBGY,depth,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBGGG,quite,BBGGG,white,GGGGG,     ,     
salet,BBBYY,trite,BBGGG,quite,BYGGG,unite,GGGGG,     ,     
salet,BBBYY,trite,BBGGG,quite,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBGGY,deity,GGGGG,     ,     ,     ,     
salet,BBBYY,trite,BBYGY,piety,GGGGG,     ,     ,     ,     
